time,x_tf,y_tf,x_pf,y_pf
1747641549.523107052,-2.0851832393290817,-2.9407729338471458,-2.090401258581011,-2.9481539466125803
1747641549.557854891,-2.0226868401394595,-2.8667969323450517,-2.0453247648400334,-2.896702745382046
1747641549.576275826,-2.0012384355887587,-2.842670352496608,-2.0251090869168054,-2.871873233197168
1747641549.593951941,-1.979826119850176,-2.8187647909902127,-1.9804500782918095,-2.8200462819408454
1747641549.615866184,-1.937278580415638,-2.7712136674857453,-1.9260816127748082,-2.759969997735859
1747641549.651997805,-1.851774400803427,-2.6774722288539565,-1.8513231003212272,-2.6710768839243326
1747641549.688672781,-1.8302314854687296,-2.6542254157368332,-1.8296475899484406,-2.6516210444408763
1747641549.732124329,-1.7425320043104922,-2.562809424470361,-1.7711160107593493,-2.5946711084659113
1747641549.767948151,-1.6741561210852893,-2.4974828679082735,-1.6976633195557316,-2.518909511927306
1747641549.788128853,-1.6508099156556038,-2.4763002276670107,-1.6530904727143199,-2.475097138274373
1747641549.821940899,-1.6035143433121701,-2.4347475325618375,-1.6051126485920657,-2.4344733518482307
1747641549.880946159,-1.531160242955848,-2.3746947762149513,-1.5560360209507085,-2.3995554321669426
1747641549.926392317,-1.3808624703628027,-2.2624607642177024,-1.4082295046249622,-2.281490999542085
1747641549.964362860,-1.3031926725452772,-2.2104338261433223,-1.300004970850786,-2.211593732341759
1747641550.011895180,-1.2242414591313755,-2.1612148117722554,-1.2210356909125755,-2.164187599912776
1747641550.031879187,-1.1707432548646917,-2.1299446398416317,-1.163203615810163,-2.13207922264677
1747641550.057892084,-1.1168652421932053,-2.0998726448108047,-1.0959079728662076,-2.0941381559959478
1747641550.110096455,-1.0361087182430622,-2.0549280286587837,-1.0446256848124305,-2.0627970999060294
1747641550.148511887,-0.9549430979279707,-2.010727041636497,-0.9915792963570135,-2.030070257703421
1747641550.177478552,-0.9278917051834127,-1.9961689974965502,-0.9336028074800142,-1.9973005430865305
1747641550.204435349,-0.8733664564157105,-1.9682386775471625,-0.8747852328532898,-1.970598497696852
1747641550.253265619,-0.7902505795868608,-1.9290446985389709,-0.7960993858781765,-1.9368798565294731
1747641550.300662756,-0.6779460160813369,-1.881576908541141,-0.6987497053354575,-1.8909873779741142
1747641550.314761400,-0.6495527017754578,-1.87054303675271,-0.6372544320290032,-1.8674796976845522
1747641550.344136000,-0.5638068681935877,-1.8391908371805112,-0.5920017172841905,-1.8524106016323096
1747641550.387202024,-0.4774462887410972,-1.8108967567892549,-0.5048949054256419,-1.8288474668284633
1747641550.424646378,-0.419386073464723,-1.793585556522972,-0.45659631203777207,-1.8111460895534097
1747641550.458537817,-0.3612037169228769,-1.7776091225133999,-0.3673306957656573,-1.7858859414193917
1747641550.481268883,-0.3320350840609086,-1.770070459706268,-0.3181417488665723,-1.7733499951026375
1747641550.560816050,-0.12630499995169692,-1.7266542890351426,-0.1982168519179778,-1.7475848349131977
1747641550.603684187,0.05114692298867338,-1.7020163083750743,0.016651177935369906,-1.715037426009843
1747641550.637609482,0.1103344738716726,-1.6963911643554574,0.08449649991520108,-1.7106262672954542
1747641550.674826384,0.13996709483210465,-1.6940139179637947,0.12523566575998513,-1.70353233656476
1747641550.684819937,0.16949236010585686,-1.692048343503631,0.18982288732235683,-1.7022751877252003
1747641550.711900949,0.198895037903445,-1.6903185496669555,0.24668411857658962,-1.6991505545188872
1747641550.756675005,0.3166007664270095,-1.6852796037720843,0.31160767988054766,-1.6983506652344045
1747641550.780183077,0.4335905261821037,-1.683252168413833,0.3953051364395464,-1.6968368219560297
1747641550.796681166,0.4335905261821037,-1.683252168413833,0.4270270667757685,-1.6962642542285689
1747641550.823410511,0.46272099137503536,-1.6834382934087557,0.5176611978214462,-1.698214448402952
1747641550.850663900,0.4918482954661914,-1.6839120425540823,0.5454752239018295,-1.6961966275377076
1747641550.875033140,0.608025200833211,-1.68925890557058,0.5997731283736631,-1.705971077971097
1747641550.961593628,0.8094892354534042,-1.7104370777161444,0.6787164382983909,-1.712045383045391
1747641551.013359547,0.9516694874674131,-1.7343795690958241,0.9364883148421614,-1.7490121634783882
1747641551.064084530,1.0919874962873357,-1.7656483375187149,1.0527895323903602,-1.7738977556695918
1747641551.089447021,1.0919874962873357,-1.7656483375187149,1.0898886738632696,-1.7842639536508333
1747641551.133671761,1.1474674063209989,-1.780117482266679,1.200358440608544,-1.8136145272303452
1747641551.162861586,1.230109429228472,-1.8039226248870919,1.2515657605210926,-1.8307639851412425
1747641551.184761047,1.2847711849326382,-1.8212307104666579,1.3086193275735774,-1.8459021270603808
1747641551.214913130,1.339023623178752,-1.8396416567339067,1.328273338693295,-1.8524266673355263
1747641551.236660480,1.3659260407166105,-1.8492831555466893,1.3889296712202157,-1.8782279539130864
1747641551.252715588,1.3927566746024396,-1.8591227146376639,1.4205588274156729,-1.8888183771314075
1747641551.283882141,1.4460424518073325,-1.879688795110083,1.4472238789032106,-1.897196502216599
1747641551.306359529,1.4987857739659591,-1.9013048293267987,1.498053061581322,-1.9205138858173763
1747641551.325454473,1.524971870280072,-1.912555448576956,1.5173991525808754,-1.9303518696892688
1747641551.360612869,1.5510750369296828,-1.923997216611453,1.5416029154019202,-1.9396833543761252
1747641551.374947309,1.6028895481739378,-1.9477536525375667,1.5931065472860244,-1.9667337770745326
1747641551.397949219,1.6285941173930818,-1.960064755313417,1.6678376943375068,-2.000853239624264
1747641551.420857191,1.7049195558004837,-1.9983674242154958,1.7113300228247605,-2.018223914068363
1747641551.457938910,1.7550626274387098,-2.0251874791423767,1.7520768568528045,-2.043644443778297
1747641551.486876488,1.7799057214756275,-2.039016491566573,1.8036147825128233,-2.0645938221670823
1747641551.518636942,1.8046225978137875,-2.0530109199966784,1.825917967542324,-2.085839945312025
1747641551.545535088,1.8777356874110487,-2.0965998572420563,1.8728347318978262,-2.1118619315605343
1747641551.589164257,1.9257378775570926,-2.126867207759145,1.9103597727808608,-2.133005438260896
1747641551.621432066,1.9731149901259466,-2.158103920870088,1.965844286208212,-2.1685840063019617
1747641551.648325205,2.0198044922359197,-2.190267526786776,2.016136932915861,-2.2072336609567063
1747641551.667979956,2.0658158856374653,-2.2233641981429524,2.0412482698275434,-2.2200439515723667
1747641551.681753397,2.088592166904534,-2.2402279337323745,2.0748311475324006,-2.2498696536934735
1747641551.699498415,2.1111458089730837,-2.257388252733003,2.0855644173709145,-2.2614232398407017
1747641551.722195864,2.133575218369012,-2.2747106708090263,2.1106932865414842,-2.272416007551669
1747641551.749289274,2.155767358199058,-2.2923183650524273,2.1348999141017213,-2.2913261706128356
1747641551.770339012,2.1778237846819346,-2.310078330997395,2.161041607659522,-2.309232752594067
1747641551.796064615,2.1996457189254297,-2.3281256099852543,2.178817150001725,-2.325504696023301
1747641551.821174860,2.2213370173523583,-2.3463297284543296,2.1963538492297037,-2.339279561496335
1747641551.847369194,2.2427882807535053,-2.36481605877498,2.253233046099679,-2.3881846012539354
1747641551.866007328,2.264105937385084,-2.3834563345744604,2.283471916766732,-2.4140673425382526
1747641551.889131784,2.285175483104488,-2.402371584964162,2.3039004969076604,-2.429222218157986
1747641551.916838408,2.326785460546002,-2.440771724569797,2.344090624472249,-2.4707286686479497
1747641551.937221289,2.3473252692434854,-2.4602561131881853,2.382655645754533,-2.5013049030603907
1747641551.956911325,2.367608580064047,-2.4800073459797645,2.385303183261885,-2.5127548711238474
1747641551.984439611,2.4076297761377075,-2.520063395716602,2.4209868044517675,-2.5528832863770403
1747641552.010101795,2.4468393093417617,-2.5609300896100153,2.455914819487431,-2.5919904585877056
1747641552.036237478,2.4661645557829095,-2.5816332392030192,2.500198304525191,-2.6267881274915283
1747641552.071378231,2.5227518753646665,-2.6450206735480997,2.5368230928113698,-2.6947279289953388
1747641552.117733479,2.6128449777498806,-2.754389092928439,2.579303522584916,-2.7484696338116197
1747641552.137287617,2.6301604831890666,-2.776842005513819,2.620569099243108,-2.7915034709770565
1747641552.186611891,2.7135351432032646,-2.891602930963116,2.663459619943513,-2.862931141836257
1747641552.237997770,2.7606964054308163,-2.9625020487124947,2.730544063150644,-2.9478441522239476
1747641552.266039371,2.820260778932097,-3.0592268821685416,2.776837039624065,-3.0411236805870097
1747641552.330551624,2.90214438137001,-3.208680786902528,2.819465257618617,-3.111455531820096
1747641552.363202572,2.9273958916833074,-3.2595730025589047,2.8743345164449194,-3.2096739666642367
1747641552.381184101,2.96329300179078,-3.336687051639012,2.9351783792896025,-3.344033644765782
1747641552.412724972,2.9974200378710614,-3.4144317960464172,2.9833000946199872,-3.4451950276972916
1747641552.434555292,3.0202009175942073,-3.4662995802430356,3.0111107288376435,-3.489780185986903
1747641552.482017279,3.0874693569559155,-3.6238576196938777,3.0462663611026453,-3.590663931248393
1747641552.501545906,3.0874693569559155,-3.6238576196938777,3.087875243523982,-3.6653071950292038
1747641552.534297705,3.1204034122858593,-3.7042623154119036,3.1100519284857966,-3.7257387667925683
1747641552.557595730,3.1313144271580646,-3.7312693154026233,3.131376974655133,-3.7786112740763107
1747641552.578273535,3.1528389570738122,-3.7855500233339723,3.140004385910511,-3.8072146803385354
1747641552.629139662,3.163497893246267,-3.812938187932367,3.1490671643687813,-3.839215492260737
1747641552.656694174,3.1848812235005877,-3.8685049610906717,3.1590533621839234,-3.8555459925727145
1747641552.686607122,3.1955632580906546,-3.896569966465672,3.170768876405282,-3.88394229318633
1747641552.728072882,3.2255975687519087,-3.982122758709217,3.1927397592179734,-3.9565932641947215
1747641552.765253305,3.2438625753234946,-4.040043954934747,3.2178343169965546,-4.010257901196036
1747641552.794066429,3.252502428465059,-4.0692934880671325,3.2373960892957223,-4.075819619532769
1747641552.822763205,3.269026237436559,-4.128498261290118,3.255294375258007,-4.132968874111084
1747641552.850132227,3.276891688103899,-4.158375205427139,3.268320784230201,-4.19336391866361
1747641552.875981808,3.2916316877171243,-4.218588002687605,3.285591542253649,-4.250637910989339
1747641552.914361000,3.30525449017941,-4.27925006611519,3.298163532241587,-4.312664647505724
1747641553.065639973,3.399463702381051,-4.779864351430236,3.313985439053,-4.376692638162912
1747641553.075573206,3.399463702381051,-4.779864351430236,3.3846988402822418,-4.788207602641373
1747641553.101435900,3.407137845941957,-4.864202069926677,3.3904743937121644,-4.845598485032864
1747641553.125401497,3.4090325303740228,-4.8923683061060395,3.394570619539197,-4.873918360067889
1747641553.152230501,3.4107161273867614,-4.920547976360952,3.3956805141060573,-4.899677210820251
1747641553.165019751,3.4120255590072235,-4.94874748834887,3.397372185309576,-4.927779309570254
1747641553.182925224,3.4120255590072235,-4.94874748834887,3.387497278064668,-4.9667786349542595
1747641553.198642969,3.413804589341542,-5.00342221070366,3.389138924167231,-5.018729880573987
1747641553.210507870,3.414421751100272,-5.030475467960453,3.39710633307856,-5.044223339234023
1747641553.228125811,3.415180810128436,-5.0575250740002184,3.3946623707183132,-5.0662611439754155
1747641553.259158850,3.4157586506221063,-5.1116400506414195,3.3950000351212553,-5.090459864308153
1747641553.299357414,3.4155667771117018,-5.138699517320094,3.3971819706813093,-5.114388609733202
1747641553.322905302,3.414281922501955,-5.191062285085351,3.4023394917384393,-5.199803865927861
1747641553.347998142,3.4131855734306353,-5.216938369322548,3.396830381854872,-5.248107458542295
1747641553.372784138,3.4102545576797607,-5.268652884401627,3.392151620663022,-5.278021060161545
1747641553.397974491,3.4084430888432005,-5.294488820919756,3.39311427636561,-5.306812464275669
1747641553.468433619,3.389221209761617,-5.469482460719439,3.382543117649579,-5.4319724595859125
1747641553.501535654,3.381713693777888,-5.518388803332885,3.3742057807031,-5.524002265321752
1747641553.525566816,3.3735866698094434,-5.565570646863897,3.3667020302108046,-5.571951527872708
1747641553.559813261,3.3692698807121464,-5.588845647792565,3.35343294612228,-5.613796635546023
1747641553.585646868,3.354915576973871,-5.658393616102374,3.339886726959936,-5.68603629972584
1747641553.620208502,3.34437088671297,-5.704547356584164,3.3260499230561145,-5.728427498150833
1747641553.657983065,3.327261865343464,-5.772937615874512,3.317796259001114,-5.778276917796174
1747641553.689532757,3.3213111279588188,-5.794781136956505,3.3122557681183826,-5.80370142762904
1747641553.742463827,3.315251919529872,-5.816594843847778,3.3040077729664383,-5.829145448409777
1747641553.768396139,3.308926717061046,-5.838332888425555,3.286070392965955,-5.890010261930528
1747641553.818018198,3.274851041604628,-5.946272056749923,3.2758334684526846,-5.928611289882336
1747641553.865186453,3.236034521129742,-6.049156609850351,3.244194299621396,-6.014222879998981
1747641553.906521320,3.199513411593758,-6.127542890510262,3.1994335319654326,-6.117957631236637
1747641553.958047390,3.149613234957101,-6.219293298411585,3.1819804638930878,-6.157395293358584
1747641553.994328022,3.1282431667888315,-6.254741783107075,3.1357803308232075,-6.255515745324479
1747641554.052728891,3.084159756988887,-6.322018415703968,3.09082705927619,-6.314604076666448
1747641554.071241379,3.0726445794776547,-6.338506130553934,3.062974092118996,-6.3622940005126525
1747641554.096611500,3.060860320010913,-6.3548025642841575,3.0432171142222932,-6.385273047353573
1747641554.128639698,3.0489464390374,-6.3710045263119675,3.02200976884425,-6.418540817708887
1747641554.177324772,2.9878517857084286,-6.447787692258988,2.982402691819145,-6.461232647746105
1747641554.221796513,2.936969158733912,-6.505005460573155,2.946713467140453,-6.504558754752576
