time,x,y,computation_time_ms
1747635509.77707,0.5625181135570351,-0.11247283979478798,9.220123291015625
1747635509.8036554,0.6323791493968205,-0.08781649357496138,4.676342010498047
1747635509.8376212,0.7028799525392336,-0.06463824345650532,6.498098373413086
1747635509.867765,0.7758903480295808,-0.05162270824975098,9.35983657836914
1747635509.8972838,0.8463303977048591,-0.03583432734218326,8.27789306640625
1747635509.9227014,0.8988582819310313,-0.028271995938986907,8.87751579284668
1747635509.9547303,0.9504015609881947,-0.02129824719366201,9.225845336914062
1747635509.9805775,1.0223801051459163,-0.008265037822120519,5.128145217895508
1747635510.0019345,1.0881457350199777,-0.0024291757834074205,4.761934280395508
1747635510.024138,1.1362240774697012,0.005660069013592572,3.625154495239258
1747635510.049433,1.1785395523350608,0.004619862524070989,6.405830383300781
1747635510.073429,1.2398778958609027,0.005995284200595674,4.302978515625
1747635510.1044886,1.281965680369791,0.005690898771244038,10.032892227172852
1747635510.1300032,1.335935737500405,0.002209198321493613,7.447719573974609
1747635510.154515,1.3967940435655317,-0.0015323488527633493,5.671501159667969
1747635510.1784396,1.4371842650817086,-0.004898317228132689,4.859447479248047
1747635510.2011726,1.501033075743106,-0.017478993297878328,4.223108291625977
1747635510.2240794,1.5292647596565998,-0.022531765312032943,5.193471908569336
1747635510.2444706,1.5689356435116673,-0.030984396261043486,4.788398742675781
1747635510.2683396,1.6084035993749646,-0.039918720301548506,7.769346237182617
1747635510.2903774,1.648765767121702,-0.041338741800508304,4.82177734375
1747635510.3130934,1.6713154907113845,-0.05331242082321395,5.89299201965332
1747635510.3342297,1.7213581589450153,-0.07035964052988379,4.375934600830078
1747635510.3580594,1.759386854790141,-0.08007852029073702,5.677461624145508
1747635510.382372,1.8166283690139235,-0.09994112172622321,6.612062454223633
1747635510.4092882,1.85137952125697,-0.11408838582290944,7.5321197509765625
1747635510.4414892,1.9206836447321785,-0.1439717022628734,3.8683414459228516
1747635510.4626346,1.9534919409444456,-0.16056115215344127,4.2514801025390625
1747635510.4937606,1.983408210591574,-0.17953688802240597,13.972043991088867
1747635510.5205147,2.03939895834069,-0.21397372058812897,6.777524948120117
1747635510.5446362,2.0710747287289797,-0.23238614913965497,4.948616027832031
1747635510.5720775,2.126685140355405,-0.2586057395364428,7.485628128051758
1747635510.6001308,2.1533162603580003,-0.2812592522896666,9.334802627563477
1747635510.6282928,2.186436483313941,-0.3057515155984733,10.04171371459961
1747635510.6538017,2.2227415653337967,-0.34114051305277787,5.771398544311523
1747635510.6885972,2.269035331564711,-0.3709321270184611,15.14124870300293
1747635510.7235904,2.312295691309954,-0.4191386008375088,6.453752517700195
1747635510.7558088,2.3698014219704704,-0.4799258405991151,6.990194320678711
1747635510.788412,2.407154045858092,-0.5241203386451219,7.286787033081055
1747635510.8192575,2.436629624295851,-0.5617232869403673,11.081695556640625
1747635510.8481896,2.4688160381763975,-0.6036220324231188,9.623050689697266
1747635510.8729901,2.505130475281956,-0.6519412477502023,5.976676940917969
1747635510.9083273,2.52861691218146,-0.6854423200640263,10.09678840637207
1747635510.933735,2.5593366964765716,-0.7464087020085014,8.27169418334961
1747635510.9582224,2.5824851413532475,-0.7816907139070722,5.801677703857422
1747635510.9832482,2.6062741763808024,-0.839911874766372,6.175756454467773
1747635511.015095,2.622665314488695,-0.8922312572869033,5.302667617797852
1747635511.0498815,2.6427394427549697,-0.9492032227453434,15.254735946655273
1747635511.086859,2.667570113503876,-1.0045169038244743,13.799428939819336
1747635511.1180403,2.6917198236810003,-1.0800298699111615,8.70513916015625
1747635511.1431067,2.707309465181747,-1.1196973285159524,5.813121795654297
1747635511.1730323,2.7168688688781244,-1.2032858856713142,9.484291076660156
1747635511.1984894,2.7253512670671722,-1.2473250894838095,6.204128265380859
1747635511.2240355,2.7297624604197193,-1.2860099748337397,10.307073593139648
1747635511.2483532,2.74025239409678,-1.358360718175355,6.4296722412109375
1747635511.2720964,2.7482902087172643,-1.4191283490882969,4.45556640625
1747635511.304622,2.7540892167609927,-1.4804983429795835,5.501985549926758
1747635511.332963,2.760842249786142,-1.5472979536793738,4.897356033325195
1747635511.3621058,2.757890654602904,-1.5996790649598234,8.504152297973633
1747635511.3910053,2.761649226952065,-1.6689557373477129,10.500431060791016
1747635511.4126067,2.76776067445687,-1.7328815022733466,3.9169788360595703
